Files already downloaded and verified
Files already downloaded and verified
[D_DSFL][cifar10][resnet18][123]20230918-145923
[Epoch : 1][User 13 with cut_point 1] [C_Loss  2.416 | C_Acc 15.840] [S_Loss  6.031 | S_Acc 43.457]
[Epoch : 94][User 18 with cut_point 2] [C_Loss  2.384 | C_Acc 75.391] [S_Loss  0.308 | S_Acc 100.000]
[Epoch : 95][User 2 with cut_point 1] [C_Loss  1.583 | C_Acc 42.402] [S_Loss  1.084 | S_Acc 99.707]
[Epoch : 95][User 46 with cut_point 3] [C_Loss  2.976 | C_Acc 80.684] [S_Loss  0.226 | S_Acc 100.000]
[Epoch : 95][User 16 with cut_point 2] [C_Loss  2.382 | C_Acc 74.043] [S_Loss  0.393 | S_Acc 99.902]
[Epoch : 95][User 3 with cut_point 1] [C_Loss  1.587 | C_Acc 43.398] [S_Loss  1.327 | S_Acc 99.609]
[Epoch : 95][User 19 with cut_point 2] [C_Loss  2.341 | C_Acc 73.789] [S_Loss  0.294 | S_Acc 100.000]
[Epoch : 96][User 46 with cut_point 3] [C_Loss  2.853 | C_Acc 82.812] [S_Loss  0.166 | S_Acc 99.902]
[Epoch : 96][User 6 with cut_point 1] [C_Loss  1.591 | C_Acc 39.297] [S_Loss  1.283 | S_Acc 99.707]
[Epoch : 96][User 38 with cut_point 3] [C_Loss  3.113 | C_Acc 79.043] [S_Loss  0.267 | S_Acc 99.902]
[Epoch : 96][User 33 with cut_point 3] [C_Loss  2.828 | C_Acc 84.355] [S_Loss  0.173 | S_Acc 100.000]
[Epoch : 96][User 45 with cut_point 3] [C_Loss  2.957 | C_Acc 81.992] [S_Loss  0.224 | S_Acc 100.000]
[Epoch : 97][User 19 with cut_point 2] [C_Loss  2.346 | C_Acc 73.672] [S_Loss  0.421 | S_Acc 99.707]
[Epoch : 97][User 39 with cut_point 3] [C_Loss  3.035 | C_Acc 79.785] [S_Loss  0.262 | S_Acc 99.902]
[Epoch : 97][User 42 with cut_point 3] [C_Loss  3.120 | C_Acc 79.102] [S_Loss  0.284 | S_Acc 99.902]
[Epoch : 97][User 40 with cut_point 3] [C_Loss  3.111 | C_Acc 78.379] [S_Loss  0.319 | S_Acc 99.902]
[Epoch : 97][User 2 with cut_point 1] [C_Loss  1.583 | C_Acc 41.152] [S_Loss  1.221 | S_Acc 99.707]
[Epoch : 98][User 45 with cut_point 3] [C_Loss  2.850 | C_Acc 84.395] [S_Loss  0.186 | S_Acc 100.000]
[Epoch : 98][User 20 with cut_point 2] [C_Loss  2.420 | C_Acc 72.891] [S_Loss  0.509 | S_Acc 99.609]
[Epoch : 98][User 18 with cut_point 2] [C_Loss  2.380 | C_Acc 74.141] [S_Loss  0.344 | S_Acc 99.902]
[Epoch : 98][User 8 with cut_point 1] [C_Loss  1.580 | C_Acc 44.004] [S_Loss  1.431 | S_Acc 99.805]
[Epoch : 98][User 47 with cut_point 3] [C_Loss  2.842 | C_Acc 84.863] [S_Loss  0.194 | S_Acc 100.000]
[Epoch : 99][User 35 with cut_point 3] [C_Loss  2.855 | C_Acc 83.809] [S_Loss  0.197 | S_Acc 100.000]
[Epoch : 99][User 22 with cut_point 2] [C_Loss  2.440 | C_Acc 71.758] [S_Loss  0.425 | S_Acc 99.902]
[Epoch : 99][User 30 with cut_point 2] [C_Loss  2.357 | C_Acc 72.246] [S_Loss  0.409 | S_Acc 99.707]
[Epoch : 99][User 19 with cut_point 2] [C_Loss  2.296 | C_Acc 75.449] [S_Loss  0.327 | S_Acc 99.707]
[Epoch : 99][User 15 with cut_point 1] [C_Loss  1.590 | C_Acc 43.203] [S_Loss  1.266 | S_Acc 99.902]
[Epoch : 100][User 18 with cut_point 2] [C_Loss  2.343 | C_Acc 73.984] [S_Loss  0.294 | S_Acc 99.902]
[Epoch : 100][User 6 with cut_point 1] [C_Loss  1.594 | C_Acc 41.836] [S_Loss  1.227 | S_Acc 99.902]
[Epoch : 100][User 22 with cut_point 2] [C_Loss  2.365 | C_Acc 73.477] [S_Loss  0.299 | S_Acc 100.000]
[Epoch : 100][User 48 with cut_point 3] [C_Loss  2.883 | C_Acc 83.535] [S_Loss  0.187 | S_Acc 100.000]
[Epoch : 100][User 23 with cut_point 2] [C_Loss  2.363 | C_Acc 74.766] [S_Loss  0.376 | S_Acc 99.805]
[Epoch 100]Testing accuracy with split point 1 : [Client : 39.10 | Server : 73.37]
[Epoch 100]Testing accuracy with split point 2 : [Client : 66.80 | Server : 76.86]
[Epoch 100]Testing accuracy with split point 3 : [Client : 72.54 | Server : 70.72]
[D_DSFL][cifar10][resnet18][123]20230918-145923
[Epoch : 101][User 1 with cut_point 1] [C_Loss  1.578 | C_Acc 42.168] [S_Loss  1.123 | S_Acc 99.805]
[Epoch : 101][User 14 with cut_point 1] [C_Loss  1.574 | C_Acc 41.934] [S_Loss  1.147 | S_Acc 99.902]
[Epoch : 101][User 23 with cut_point 2] [C_Loss  2.333 | C_Acc 73.945] [S_Loss  0.278 | S_Acc 100.000]
[Epoch : 101][User 12 with cut_point 1] [C_Loss  1.573 | C_Acc 40.703] [S_Loss  1.109 | S_Acc 99.609]
[Epoch : 101][User 42 with cut_point 3] [C_Loss  3.036 | C_Acc 81.270] [S_Loss  0.235 | S_Acc 100.000]
[Epoch : 102][User 12 with cut_point 1] [C_Loss  1.568 | C_Acc 39.844] [S_Loss  0.908 | S_Acc 100.000]
[Epoch : 102][User 10 with cut_point 1] [C_Loss  1.497 | C_Acc 45.957] [S_Loss  1.101 | S_Acc 100.000]
[Epoch : 102][User 8 with cut_point 1] [C_Loss  1.580 | C_Acc 41.113] [S_Loss  1.156 | S_Acc 99.805]
[Epoch : 102][User 29 with cut_point 2] [C_Loss  2.347 | C_Acc 74.766] [S_Loss  0.454 | S_Acc 99.902]
[Epoch : 102][User 23 with cut_point 2] [C_Loss  2.312 | C_Acc 74.902] [S_Loss  0.230 | S_Acc 100.000]
[Epoch : 103][User 42 with cut_point 3] [C_Loss  2.902 | C_Acc 83.711] [S_Loss  0.173 | S_Acc 99.902]
[Epoch : 103][User 6 with cut_point 1] [C_Loss  1.585 | C_Acc 41.504] [S_Loss  0.962 | S_Acc 99.902]
[Epoch : 103][User 1 with cut_point 1] [C_Loss  1.583 | C_Acc 42.305] [S_Loss  0.941 | S_Acc 100.000]
[Epoch : 103][User 15 with cut_point 1] [C_Loss  1.580 | C_Acc 44.863] [S_Loss  1.003 | S_Acc 99.805]
[Epoch : 103][User 7 with cut_point 1] [C_Loss  1.536 | C_Acc 44.902] [S_Loss  1.088 | S_Acc 99.805]
[Epoch : 104][User 18 with cut_point 2] [C_Loss  2.361 | C_Acc 75.273] [S_Loss  0.263 | S_Acc 99.902]
[Epoch : 104][User 8 with cut_point 1] [C_Loss  1.571 | C_Acc 43.555] [S_Loss  1.099 | S_Acc 99.414]
[Epoch : 104][User 49 with cut_point 3] [C_Loss  2.949 | C_Acc 81.621] [S_Loss  0.239 | S_Acc 100.000]
[Epoch : 104][User 23 with cut_point 2] [C_Loss  2.286 | C_Acc 75.547] [S_Loss  0.242 | S_Acc 100.000]
[Epoch : 104][User 19 with cut_point 2] [C_Loss  2.325 | C_Acc 75.957] [S_Loss  0.290 | S_Acc 100.000]
[Epoch : 105][User 23 with cut_point 2] [C_Loss  2.272 | C_Acc 75.820] [S_Loss  0.211 | S_Acc 99.902]
[Epoch : 105][User 14 with cut_point 1] [C_Loss  1.564 | C_Acc 42.266] [S_Loss  1.080 | S_Acc 99.609]
[Epoch : 105][User 11 with cut_point 1] [C_Loss  1.566 | C_Acc 44.336] [S_Loss  1.246 | S_Acc 99.902]
[Epoch : 105][User 41 with cut_point 3] [C_Loss  3.093 | C_Acc 80.723] [S_Loss  0.244 | S_Acc 100.000]
[Epoch : 105][User 28 with cut_point 2] [C_Loss  2.343 | C_Acc 74.121] [S_Loss  0.449 | S_Acc 99.902]
[Epoch : 106][User 8 with cut_point 1] [C_Loss  1.571 | C_Acc 43.613] [S_Loss  1.045 | S_Acc 99.512]
[Epoch : 106][User 9 with cut_point 1] [C_Loss  1.562 | C_Acc 41.934] [S_Loss  1.286 | S_Acc 99.512]
[Epoch : 106][User 45 with cut_point 3] [C_Loss  2.837 | C_Acc 83.105] [S_Loss  0.192 | S_Acc 100.000]
[Epoch : 106][User 7 with cut_point 1] [C_Loss  1.531 | C_Acc 43.926] [S_Loss  1.120 | S_Acc 99.805]
[Epoch : 106][User 31 with cut_point 2] [C_Loss  2.341 | C_Acc 74.531] [S_Loss  0.474 | S_Acc 100.000]
[Epoch : 107][User 37 with cut_point 3] [C_Loss  3.075 | C_Acc 81.875] [S_Loss  0.273 | S_Acc 100.000]
[Epoch : 107][User 22 with cut_point 2] [C_Loss  2.357 | C_Acc 76.328] [S_Loss  0.308 | S_Acc 100.000]
[Epoch : 107][User 1 with cut_point 1] [C_Loss  1.560 | C_Acc 43.301] [S_Loss  0.904 | S_Acc 100.000]
[Epoch : 107][User 15 with cut_point 1] [C_Loss  1.572 | C_Acc 43.281] [S_Loss  1.003 | S_Acc 99.902]
[Epoch : 107][User 33 with cut_point 3] [C_Loss  2.786 | C_Acc 86.602] [S_Loss  0.195 | S_Acc 100.000]
[Epoch : 108][User 15 with cut_point 1] [C_Loss  1.558 | C_Acc 45.938] [S_Loss  0.860 | S_Acc 100.000]
[Epoch : 108][User 10 with cut_point 1] [C_Loss  1.488 | C_Acc 46.875] [S_Loss  1.021 | S_Acc 99.902]
[Epoch : 108][User 2 with cut_point 1] [C_Loss  1.566 | C_Acc 42.246] [S_Loss  1.045 | S_Acc 99.609]
[Epoch : 108][User 31 with cut_point 2] [C_Loss  2.290 | C_Acc 76.035] [S_Loss  0.323 | S_Acc 100.000]
[Epoch : 108][User 30 with cut_point 2] [C_Loss  2.305 | C_Acc 74.863] [S_Loss  0.332 | S_Acc 99.902]
[Epoch : 109][User 43 with cut_point 3] [C_Loss  2.938 | C_Acc 82.402] [S_Loss  0.205 | S_Acc 99.902]
[Epoch : 109][User 30 with cut_point 2] [C_Loss  2.227 | C_Acc 77.266] [S_Loss  0.249 | S_Acc 100.000]
[Epoch : 109][User 48 with cut_point 3] [C_Loss  2.836 | C_Acc 85.957] [S_Loss  0.168 | S_Acc 100.000]
[Epoch : 109][User 4 with cut_point 1] [C_Loss  1.554 | C_Acc 43.789] [S_Loss  1.141 | S_Acc 99.414]
[Epoch : 109][User 8 with cut_point 1] [C_Loss  1.577 | C_Acc 42.871] [S_Loss  0.883 | S_Acc 100.000]
[Epoch : 110][User 46 with cut_point 3] [C_Loss  2.855 | C_Acc 82.461] [S_Loss  0.203 | S_Acc 100.000]
[Epoch : 110][User 24 with cut_point 2] [C_Loss  2.294 | C_Acc 75.449] [S_Loss  0.400 | S_Acc 100.000]
[Epoch : 110][User 22 with cut_point 2] [C_Loss  2.341 | C_Acc 77.578] [S_Loss  0.259 | S_Acc 99.902]
[Epoch : 110][User 6 with cut_point 1] [C_Loss  1.583 | C_Acc 40.391] [S_Loss  1.041 | S_Acc 99.902]
[Epoch : 110][User 40 with cut_point 3] [C_Loss  3.049 | C_Acc 79.082] [S_Loss  0.290 | S_Acc 99.902]
[Epoch 110]Testing accuracy with split point 1 : [Client : 39.91 | Server : 76.14]
[Epoch 110]Testing accuracy with split point 2 : [Client : 70.09 | Server : 76.75]
[Epoch 110]Testing accuracy with split point 3 : [Client : 74.49 | Server : 73.62]
[Epoch : 111][User 0 with cut_point 1] [C_Loss  1.532 | C_Acc 45.957] [S_Loss  1.235 | S_Acc 99.902]
[Epoch : 111][User 42 with cut_point 3] [C_Loss  2.827 | C_Acc 86.797] [S_Loss  0.180 | S_Acc 100.000]
[Epoch : 111][User 7 with cut_point 1] [C_Loss  1.520 | C_Acc 45.273] [S_Loss  1.051 | S_Acc 100.000]
[Epoch : 111][User 23 with cut_point 2] [C_Loss  2.245 | C_Acc 76.582] [S_Loss  0.257 | S_Acc 100.000]
[Epoch : 111][User 20 with cut_point 2] [C_Loss  2.385 | C_Acc 73.457] [S_Loss  0.405 | S_Acc 99.805]
[Epoch : 112][User 41 with cut_point 3] [C_Loss  2.894 | C_Acc 82.930] [S_Loss  0.223 | S_Acc 100.000]
[Epoch : 112][User 26 with cut_point 2] [C_Loss  2.284 | C_Acc 75.762] [S_Loss  0.407 | S_Acc 99.902]
[Epoch : 112][User 39 with cut_point 3] [C_Loss  2.929 | C_Acc 83.359] [S_Loss  0.242 | S_Acc 100.000]
[Epoch : 112][User 7 with cut_point 1] [C_Loss  1.524 | C_Acc 44.590] [S_Loss  0.902 | S_Acc 99.902]
[Epoch : 112][User 33 with cut_point 3] [C_Loss  2.751 | C_Acc 84.863] [S_Loss  0.167 | S_Acc 100.000]
[Epoch : 113][User 33 with cut_point 3] [C_Loss  2.644 | C_Acc 86.484] [S_Loss  0.123 | S_Acc 99.902]
[Epoch : 113][User 16 with cut_point 2] [C_Loss  2.319 | C_Acc 74.824] [S_Loss  0.377 | S_Acc 99.805]
[Epoch : 113][User 0 with cut_point 1] [C_Loss  1.549 | C_Acc 44.082] [S_Loss  1.194 | S_Acc 99.805]
[Epoch : 113][User 28 with cut_point 2] [C_Loss  2.304 | C_Acc 75.449] [S_Loss  0.406 | S_Acc 99.902]
[Epoch : 113][User 3 with cut_point 1] [C_Loss  1.557 | C_Acc 42.656] [S_Loss  1.247 | S_Acc 99.707]
[Epoch : 114][User 25 with cut_point 2] [C_Loss  2.249 | C_Acc 76.680] [S_Loss  0.425 | S_Acc 99.902]
[Epoch : 114][User 33 with cut_point 3] [C_Loss  2.546 | C_Acc 90.430] [S_Loss  0.089 | S_Acc 100.000]
[Epoch : 114][User 4 with cut_point 1] [C_Loss  1.555 | C_Acc 43.633] [S_Loss  1.111 | S_Acc 99.707]
[Epoch : 114][User 30 with cut_point 2] [C_Loss  2.241 | C_Acc 75.723] [S_Loss  0.293 | S_Acc 100.000]
[Epoch : 114][User 39 with cut_point 3] [C_Loss  2.842 | C_Acc 82.695] [S_Loss  0.202 | S_Acc 100.000]
[Epoch : 115][User 23 with cut_point 2] [C_Loss  2.256 | C_Acc 76.836] [S_Loss  0.231 | S_Acc 100.000]
[Epoch : 115][User 32 with cut_point 3] [C_Loss  2.972 | C_Acc 81.797] [S_Loss  0.282 | S_Acc 100.000]
[Epoch : 115][User 13 with cut_point 1] [C_Loss  1.534 | C_Acc 42.832] [S_Loss  1.268 | S_Acc 99.805]
[Epoch : 115][User 42 with cut_point 3] [C_Loss  2.769 | C_Acc 86.172] [S_Loss  0.175 | S_Acc 100.000]
[Epoch : 115][User 25 with cut_point 2] [C_Loss  2.244 | C_Acc 76.113] [S_Loss  0.300 | S_Acc 100.000]
[Epoch : 116][User 4 with cut_point 1] [C_Loss  1.543 | C_Acc 43.672] [S_Loss  1.061 | S_Acc 99.902]
[Epoch : 116][User 33 with cut_point 3] [C_Loss  2.539 | C_Acc 88.867] [S_Loss  0.110 | S_Acc 100.000]
[Epoch : 116][User 13 with cut_point 1] [C_Loss  1.520 | C_Acc 43.887] [S_Loss  0.935 | S_Acc 100.000]
[Epoch : 116][User 31 with cut_point 2] [C_Loss  2.253 | C_Acc 77.520] [S_Loss  0.359 | S_Acc 100.000]
[Epoch : 116][User 45 with cut_point 3] [C_Loss  2.748 | C_Acc 86.289] [S_Loss  0.165 | S_Acc 99.902]
[Epoch : 117][User 44 with cut_point 3] [C_Loss  3.005 | C_Acc 81.758] [S_Loss  0.258 | S_Acc 100.000]
[Epoch : 117][User 7 with cut_point 1] [C_Loss  1.518 | C_Acc 44.902] [S_Loss  0.970 | S_Acc 99.805]
[Epoch : 117][User 47 with cut_point 3] [C_Loss  2.763 | C_Acc 83.789] [S_Loss  0.214 | S_Acc 100.000]
[Epoch : 117][User 37 with cut_point 3] [C_Loss  2.981 | C_Acc 80.645] [S_Loss  0.247 | S_Acc 100.000]
[Epoch : 117][User 6 with cut_point 1] [C_Loss  1.576 | C_Acc 41.680] [S_Loss  1.030 | S_Acc 99.805]
[Epoch : 118][User 17 with cut_point 2] [C_Loss  2.298 | C_Acc 75.527] [S_Loss  0.370 | S_Acc 100.000]
[Epoch : 118][User 1 with cut_point 1] [C_Loss  1.556 | C_Acc 41.699] [S_Loss  1.001 | S_Acc 99.902]
[Epoch : 118][User 24 with cut_point 2] [C_Loss  2.261 | C_Acc 74.590] [S_Loss  0.386 | S_Acc 100.000]
[Epoch : 118][User 28 with cut_point 2] [C_Loss  2.234 | C_Acc 76.504] [S_Loss  0.372 | S_Acc 99.902]
[Epoch : 118][User 3 with cut_point 1] [C_Loss  1.546 | C_Acc 43.242] [S_Loss  1.163 | S_Acc 99.902]
[Epoch : 119][User 20 with cut_point 2] [C_Loss  2.356 | C_Acc 74.863] [S_Loss  0.377 | S_Acc 100.000]
[Epoch : 119][User 30 with cut_point 2] [C_Loss  2.236 | C_Acc 76.992] [S_Loss  0.276 | S_Acc 99.902]
[Epoch : 119][User 7 with cut_point 1] [C_Loss  1.510 | C_Acc 44.336] [S_Loss  0.854 | S_Acc 99.902]
[Epoch : 119][User 48 with cut_point 3] [C_Loss  2.777 | C_Acc 85.234] [S_Loss  0.200 | S_Acc 100.000]
[Epoch : 119][User 32 with cut_point 3] [C_Loss  2.887 | C_Acc 84.082] [S_Loss  0.226 | S_Acc 99.609]
[Epoch : 120][User 8 with cut_point 1] [C_Loss  1.556 | C_Acc 43.945] [S_Loss  1.061 | S_Acc 99.609]
[Epoch : 120][User 3 with cut_point 1] [C_Loss  1.541 | C_Acc 43.086] [S_Loss  1.085 | S_Acc 99.609]
[Epoch : 120][User 6 with cut_point 1] [C_Loss  1.560 | C_Acc 41.875] [S_Loss  0.962 | S_Acc 100.000]
[Epoch : 120][User 44 with cut_point 3] [C_Loss  2.912 | C_Acc 82.559] [S_Loss  0.199 | S_Acc 100.000]
[Epoch : 120][User 34 with cut_point 3] [C_Loss  2.968 | C_Acc 78.223] [S_Loss  0.258 | S_Acc 100.000]
[Epoch 120]Testing accuracy with split point 1 : [Client : 41.98 | Server : 78.45]
[Epoch 120]Testing accuracy with split point 2 : [Client : 67.58 | Server : 67.96]
[Epoch 120]Testing accuracy with split point 3 : [Client : 74.04 | Server : 72.72]
[Epoch : 121][User 25 with cut_point 2] [C_Loss  2.234 | C_Acc 76.406] [S_Loss  0.379 | S_Acc 99.707]
[Epoch : 121][User 34 with cut_point 3] [C_Loss  2.809 | C_Acc 83.066] [S_Loss  0.196 | S_Acc 99.902]
[Epoch : 121][User 49 with cut_point 3] [C_Loss  2.845 | C_Acc 86.641] [S_Loss  0.219 | S_Acc 100.000]
[Epoch : 121][User 11 with cut_point 1] [C_Loss  1.538 | C_Acc 44.219] [S_Loss  1.072 | S_Acc 99.902]
[Epoch : 121][User 47 with cut_point 3] [C_Loss  2.734 | C_Acc 86.094] [S_Loss  0.178 | S_Acc 100.000]
[Epoch : 122][User 46 with cut_point 3] [C_Loss  2.727 | C_Acc 85.918] [S_Loss  0.195 | S_Acc 100.000]
[Epoch : 122][User 1 with cut_point 1] [C_Loss  1.545 | C_Acc 44.512] [S_Loss  0.978 | S_Acc 100.000]
[Epoch : 122][User 31 with cut_point 2] [C_Loss  2.220 | C_Acc 78.926] [S_Loss  0.367 | S_Acc 100.000]
[Epoch : 122][User 9 with cut_point 1] [C_Loss  1.551 | C_Acc 46.367] [S_Loss  1.256 | S_Acc 99.805]
[Epoch : 122][User 40 with cut_point 3] [C_Loss  2.910 | C_Acc 81.172] [S_Loss  0.275 | S_Acc 99.902]
[Epoch : 123][User 38 with cut_point 3] [C_Loss  2.904 | C_Acc 84.062] [S_Loss  0.224 | S_Acc 100.000]
[Epoch : 123][User 30 with cut_point 2] [C_Loss  2.200 | C_Acc 78.184] [S_Loss  0.244 | S_Acc 100.000]
[Epoch : 123][User 41 with cut_point 3] [C_Loss  2.847 | C_Acc 84.512] [S_Loss  0.204 | S_Acc 100.000]
[Epoch : 123][User 47 with cut_point 3] [C_Loss  2.673 | C_Acc 87.051] [S_Loss  0.155 | S_Acc 99.902]
[Epoch : 123][User 24 with cut_point 2] [C_Loss  2.226 | C_Acc 77.539] [S_Loss  0.366 | S_Acc 99.805]
[Epoch : 124][User 26 with cut_point 2] [C_Loss  2.245 | C_Acc 75.469] [S_Loss  0.410 | S_Acc 99.805]
[Epoch : 124][User 2 with cut_point 1] [C_Loss  1.545 | C_Acc 44.199] [S_Loss  1.187 | S_Acc 99.902]
[Epoch : 124][User 14 with cut_point 1] [C_Loss  1.538 | C_Acc 43.691] [S_Loss  1.023 | S_Acc 99.902]
[Epoch : 124][User 41 with cut_point 3] [C_Loss  2.775 | C_Acc 85.762] [S_Loss  0.161 | S_Acc 100.000]
[Epoch : 124][User 1 with cut_point 1] [C_Loss  1.534 | C_Acc 45.078] [S_Loss  0.799 | S_Acc 99.805]
[Epoch : 125][User 41 with cut_point 3] [C_Loss  2.617 | C_Acc 88.926] [S_Loss  0.110 | S_Acc 100.000]
[Epoch : 125][User 47 with cut_point 3] [C_Loss  2.642 | C_Acc 85.273] [S_Loss  0.149 | S_Acc 100.000]
[Epoch : 125][User 26 with cut_point 2] [C_Loss  2.159 | C_Acc 78.379] [S_Loss  0.280 | S_Acc 100.000]
[Epoch : 125][User 34 with cut_point 3] [C_Loss  2.817 | C_Acc 83.711] [S_Loss  0.214 | S_Acc 100.000]
[Epoch : 125][User 13 with cut_point 1] [C_Loss  1.521 | C_Acc 44.609] [S_Loss  1.043 | S_Acc 100.000]
[Epoch : 126][User 18 with cut_point 2] [C_Loss  2.279 | C_Acc 74.766] [S_Loss  0.314 | S_Acc 99.902]
[Epoch : 126][User 21 with cut_point 2] [C_Loss  2.307 | C_Acc 74.160] [S_Loss  0.393 | S_Acc 100.000]
[Epoch : 126][User 0 with cut_point 1] [C_Loss  1.524 | C_Acc 47.832] [S_Loss  1.104 | S_Acc 99.805]
[Epoch : 126][User 26 with cut_point 2] [C_Loss  2.167 | C_Acc 79.609] [S_Loss  0.250 | S_Acc 99.902]
[Epoch : 126][User 14 with cut_point 1] [C_Loss  1.540 | C_Acc 42.363] [S_Loss  0.934 | S_Acc 99.707]
[Epoch : 127][User 39 with cut_point 3] [C_Loss  2.821 | C_Acc 82.910] [S_Loss  0.210 | S_Acc 100.000]
[Epoch : 127][User 45 with cut_point 3] [C_Loss  2.677 | C_Acc 87.344] [S_Loss  0.177 | S_Acc 100.000]
[Epoch : 127][User 25 with cut_point 2] [C_Loss  2.210 | C_Acc 78.008] [S_Loss  0.295 | S_Acc 100.000]
[Epoch : 127][User 28 with cut_point 2] [C_Loss  2.233 | C_Acc 75.391] [S_Loss  0.353 | S_Acc 100.000]
[Epoch : 127][User 42 with cut_point 3] [C_Loss  2.770 | C_Acc 86.758] [S_Loss  0.177 | S_Acc 100.000]
[Epoch : 128][User 19 with cut_point 2] [C_Loss  2.232 | C_Acc 75.645] [S_Loss  0.379 | S_Acc 99.902]
[Epoch : 128][User 23 with cut_point 2] [C_Loss  2.248 | C_Acc 78.164] [S_Loss  0.312 | S_Acc 100.000]
[Epoch : 128][User 9 with cut_point 1] [C_Loss  1.541 | C_Acc 44.160] [S_Loss  1.130 | S_Acc 99.805]
[Epoch : 128][User 2 with cut_point 1] [C_Loss  1.531 | C_Acc 45.684] [S_Loss  1.043 | S_Acc 99.902]
[Epoch : 128][User 32 with cut_point 3] [C_Loss  2.820 | C_Acc 85.020] [S_Loss  0.204 | S_Acc 100.000]
[Epoch : 129][User 34 with cut_point 3] [C_Loss  2.720 | C_Acc 85.762] [S_Loss  0.178 | S_Acc 100.000]
[Epoch : 129][User 25 with cut_point 2] [C_Loss  2.196 | C_Acc 77.441] [S_Loss  0.241 | S_Acc 100.000]
[Epoch : 129][User 31 with cut_point 2] [C_Loss  2.202 | C_Acc 78.965] [S_Loss  0.285 | S_Acc 100.000]
[Epoch : 129][User 49 with cut_point 3] [C_Loss  2.774 | C_Acc 86.211] [S_Loss  0.158 | S_Acc 100.000]
[Epoch : 129][User 2 with cut_point 1] [C_Loss  1.535 | C_Acc 45.273] [S_Loss  0.827 | S_Acc 100.000]
[Epoch : 130][User 27 with cut_point 2] [C_Loss  2.275 | C_Acc 74.512] [S_Loss  0.417 | S_Acc 99.805]
[Epoch : 130][User 48 with cut_point 3] [C_Loss  2.685 | C_Acc 87.676] [S_Loss  0.177 | S_Acc 100.000]
[Epoch : 130][User 14 with cut_point 1] [C_Loss  1.535 | C_Acc 43.301] [S_Loss  0.909 | S_Acc 100.000]
[Epoch : 130][User 49 with cut_point 3] [C_Loss  2.681 | C_Acc 86.602] [S_Loss  0.125 | S_Acc 100.000]
[Epoch : 130][User 29 with cut_point 2] [C_Loss  2.210 | C_Acc 75.371] [S_Loss  0.411 | S_Acc 100.000]
[Epoch 130]Testing accuracy with split point 1 : [Client : 43.14 | Server : 76.60]
[Epoch 130]Testing accuracy with split point 2 : [Client : 70.40 | Server : 77.99]
[Epoch 130]Testing accuracy with split point 3 : [Client : 74.86 | Server : 73.28]
[Epoch : 131][User 37 with cut_point 3] [C_Loss  2.837 | C_Acc 83.945] [S_Loss  0.207 | S_Acc 100.000]
[Epoch : 131][User 42 with cut_point 3] [C_Loss  2.637 | C_Acc 87.852] [S_Loss  0.151 | S_Acc 99.902]
[Epoch : 131][User 23 with cut_point 2] [C_Loss  2.202 | C_Acc 78.066] [S_Loss  0.239 | S_Acc 100.000]
[Epoch : 131][User 44 with cut_point 3] [C_Loss  2.859 | C_Acc 83.223] [S_Loss  0.186 | S_Acc 100.000]
[Epoch : 131][User 41 with cut_point 3] [C_Loss  2.652 | C_Acc 87.520] [S_Loss  0.133 | S_Acc 100.000]
[Epoch : 132][User 14 with cut_point 1] [C_Loss  1.513 | C_Acc 43.906] [S_Loss  0.794 | S_Acc 100.000]
[Epoch : 132][User 42 with cut_point 3] [C_Loss  2.609 | C_Acc 88.887] [S_Loss  0.129 | S_Acc 100.000]
[Epoch : 132][User 24 with cut_point 2] [C_Loss  2.187 | C_Acc 77.578] [S_Loss  0.372 | S_Acc 99.707]
[Epoch : 132][User 3 with cut_point 1] [C_Loss  1.530 | C_Acc 43.379] [S_Loss  1.161 | S_Acc 99.707]
[Epoch : 132][User 15 with cut_point 1] [C_Loss  1.538 | C_Acc 43.145] [S_Loss  1.140 | S_Acc 99.609]
[Epoch : 133][User 23 with cut_point 2] [C_Loss  2.195 | C_Acc 77.520] [S_Loss  0.189 | S_Acc 100.000]
[Epoch : 133][User 1 with cut_point 1] [C_Loss  1.520 | C_Acc 44.473] [S_Loss  0.790 | S_Acc 100.000]
[Epoch : 133][User 44 with cut_point 3] [C_Loss  2.817 | C_Acc 85.957] [S_Loss  0.214 | S_Acc 99.902]
[Epoch : 133][User 45 with cut_point 3] [C_Loss  2.614 | C_Acc 87.129] [S_Loss  0.167 | S_Acc 100.000]
[Epoch : 133][User 8 with cut_point 1] [C_Loss  1.535 | C_Acc 45.273] [S_Loss  0.941 | S_Acc 99.902]
[Epoch : 134][User 18 with cut_point 2] [C_Loss  2.249 | C_Acc 76.562] [S_Loss  0.305 | S_Acc 100.000]
[Epoch : 134][User 32 with cut_point 3] [C_Loss  2.793 | C_Acc 85.098] [S_Loss  0.195 | S_Acc 100.000]
[Epoch : 134][User 19 with cut_point 2] [C_Loss  2.220 | C_Acc 77.227] [S_Loss  0.291 | S_Acc 100.000]
[Epoch : 134][User 43 with cut_point 3] [C_Loss  2.785 | C_Acc 83.477] [S_Loss  0.204 | S_Acc 100.000]
[Epoch : 134][User 1 with cut_point 1] [C_Loss  1.514 | C_Acc 46.172] [S_Loss  0.664 | S_Acc 100.000]
[Epoch : 135][User 48 with cut_point 3] [C_Loss  2.632 | C_Acc 87.930] [S_Loss  0.175 | S_Acc 100.000]
